"File","Offset","Expression","Value"
"PvfCode\Controls\TextEditorFolder\TextEditExtensions.cs","9906","0x622FA410 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_41a03ba455a9468b9050278ae77448e1","Comment"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","10580","0x46DA385D ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_34a93bd635aa4a0cb45ae24212f58e0f","stringtable.bin"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","38444","0x4D234B97 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_5924bd2461b7415baa9211b5f1cb71b2","|"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65232","0x5DBB0EC9 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_4dccf8dd3beb468396324e307ead22cc","TextEditorBase.OffSetIsHiglig"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65232","0x51F7C911 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c14a170a5a60490084306350f271c7f1","TextEditorBase.OffSetIsHiglig"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65294","0x4BA04DCA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d6a39a5ddb584a4d998858fb4ceeb027","TextEditorBase.GetHigSection"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65354","0x3855E73F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0273572c23d24952bbcc01600fea0084","TextEditorBase.GetHigSectionAndIndex"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65430","0x2E4BEAED ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_3f6f6322abdc4634a39525b5eb1c92fd","TextEditorBase.GetHigSections"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65492","0x19F99B15 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_afceaa2a86c14a5c9cf1f8f0fdd0f590","TextEditorBase.GetHigSectionsByLineNumber"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65578","0x51F637EB ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c14a170a5a60490084306350f271c7f1","TextEditorBase.GetMouseOffset"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65578","0x5FF3E98B ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_558c76f87bdc4d51a68101d12bccb609","TextEditorBase.GetMouseOffset"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65640","1503723328 ^ 0x30AF1E0A ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_864fc4c2b93e4f099c2c07aa23d782f6","TextEditorBase.GetVisibleOffset"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65706","0x1019F3F9 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_80f251012e8548e0baf3267defb3d706","TextEdtiroBase.InitFoldings"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65764","0x42E7F6F8 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_bbd6700d16934fad8cc9f8d19544f21f","TextEditor.GetDocumentHighlighter"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65834","0x3CA8BFF9 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c10a6115b19c4927ae8ffc79f8f16dfb","TextEditor.UnloadedFoldingTimer"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65900","0x51F636AD ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c14a170a5a60490084306350f271c7f1","滚动条改变事件：Bar_ScrollChanged"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65954","0xC685D ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_ffc261d25c834aebbee1da6f61154719","TextEditor.Dispose2"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","65996","0x7A7FFC70 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_22c98bd810e84970b541501ace0b424a","/pvfUtility;V2026.1.22.2;component/controls/texteditorfolder/texteditorbase.xaml"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66160","0x690FE352 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_864fc4c2b93e4f099c2c07aa23d782f6","TextIsChanged"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66190","0x65E7FCED ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0a3e5af7839d43a19884f927a9769d0e","AllowCompletion"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66224","0x19F86671 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_afceaa2a86c14a5c9cf1f8f0fdd0f590","AllowFolding"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66252","0x704F39E3 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c4f70e4f04fd48b4b9edaf9a9b8fdeae","FocusCaretLine"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66284","0x35080BF5 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c3720eb655124e6e81b317ef170605cd","VerticalOffsetEx"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66320","0x41EC78E2 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_ba7ada5c647b4fc094df6608a5b444bd","MaxNumEx"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66340","0x662CC214 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_1e27397300b24ef4ba98a645a53798c2","ViewportSizeEx"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66372","0x21869AEA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a6871abdbd314ec9bd2de23164bed82c","ScrollViewer"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66400","0x41652CC ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_8fd2865c456d4936bd87c4a63c3e7ba1","IsActive"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66420","0x2B2FBD02 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_5b1a4905efa74bdd971c79e2845c55df","FileType"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","66440","0x690FE2AA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_864fc4c2b93e4f099c2c07aa23d782f6","PvfFile"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","85338","0x3854552F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0273572c23d24952bbcc01600fea0084","折叠定时任务 ErrId:"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","85368","0x42E7BB64 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_bbd6700d16934fad8cc9f8d19544f21f","TextEditorBase.TextEditorBase_Loaded"
"PvfCode\Controls\TextEditorFolder\TextEditorBase.cs","85444","0x2E4A58BF ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_3f6f6322abdc4634a39525b5eb1c92fd","更新折叠策略"
"PvfCode\Controls\TextEditorFolder\TextEditorPreview.cs","4504","0x7C0F0F7A ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_2bc1918cd21d40e9b73926d6c2cbc512","MaxWidthValue"
"PvfCode\Controls\TextEditorFolder\TextEditorPreview.cs","4534","0x659E4F2B ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0cdaa8b4a2df45ea8b368477e0c569ba","MaxHeightValue"
"PvfCode\Controls\TextEditorFolder\TextEditorPreview.cs","66458","0x690FE2B8 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_864fc4c2b93e4f099c2c07aa23d782f6","/pvfUtility;V2026.1.22.2;component/controls/texteditorfolder/texteditorpreview.xaml"
"PvfCode\Controls\TextEditorFolder\WindowGotoLine.cs","66628","0xF03AC54 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e5d5198bec9744b280b22d7dede4d8ad","/pvfUtility;V2026.1.22.2;component/controls/texteditorfolder/windowgotoline.xaml"
"PvfCode\Controls\TextEditorFolder\WindowGotoLine.cs","66792","0x5FF3ED49 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_558c76f87bdc4d51a68101d12bccb609","Offset"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","3572","0x1B5E99C2 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_995dc3f7a3024d82ba87d77f60d35fca","
"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","3572","-1499773451 ^ -411683853 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_ba7ada5c647b4fc094df6608a5b444bd","
"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","3572","0x4175C58 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_8fd2865c456d4936bd87c4a63c3e7ba1","
"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","3572","0x527AAB26 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_cb81f441a98e4bd493b61df435bbdbdb","
"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","3580","0x51F1D830 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e9daf7d92d7e4446976bda811e90502a","	"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","3580","0x30651BF6 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_add69167a2c54fe0bb2e5f0af2545839","	"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","9756","0x7A7EDBA0 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_22c98bd810e84970b541501ace0b424a",")"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","9756","0x1018D54F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_80f251012e8548e0baf3267defb3d706",")"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","29286","0x42E6847A ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_bbd6700d16934fad8cc9f8d19544f21f","\r\n"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","29286","0x93373D1 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a47e9e4bf3624e7291689f8fb4b10989","\r\n"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","29298","0x4C16E066 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d7eae1243bb84fa8b3e43c67ebe44716","\t"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","29298","0x42E6846E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_bbd6700d16934fad8cc9f8d19544f21f","\t"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","43572","0x47B9B7D1 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0bd286ac068745bfb29b92d10b515130",""""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","43572","0x1B5E3E02 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_995dc3f7a3024d82ba87d77f60d35fca",""""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","43572","0x11B9B518 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_39a59c8c3fda4dbdaaf2213c010b00a8",""""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","43572","0x4C163820 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d7eae1243bb84fa8b3e43c67ebe44716",""""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","63904","1427621874 ^ 0x1EB78C96 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d6a39a5ddb584a4d998858fb4ceeb027","http://api.pvfcode.cn/PvfCodeEditor/PvfUtilityNewDiffEditor"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","64026","0x70D127BE ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_541fbf15174a41ce952b7916fd6276fe","MonacoEditorRightContextMenu"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","64086","0x47B9E7B3 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0bd286ac068745bfb29b92d10b515130","/pvfUtility;V2026.1.22.2;component/controls/visualcodeeditors/vscodeeditor.xaml"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","64248","0x201BF20 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_582a7f02cd3044949cbbc8d81e970cdb","EditorLanguage"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","64280","0x51F7CCD9 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c14a170a5a60490084306350f271c7f1","PvfCodeTheme"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","80892","0x3CA8852F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c10a6115b19c4927ae8ffc79f8f16dfb","SetTheme("""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","80916","0x659F6289 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0cdaa8b4a2df45ea8b368477e0c569ba",""")"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","84966","0x11B854CA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_39a59c8c3fda4dbdaaf2213c010b00a8","asdfsdf"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","84966","0x9324A51 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a47e9e4bf3624e7291689f8fb4b10989","asdfsdf"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","84984","0x25C15E6F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c8944dd9ca4b4079b8678bce0630ff7d","GetLeftDocumentText()"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85030","0x662C8D16 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_1e27397300b24ef4ba98a645a53798c2","\r\n\r\n"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85030","0x2B2FF250 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_5b1a4905efa74bdd971c79e2845c55df","\r\n\r\n"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85050","0x25C159AD ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c8944dd9ca4b4079b8678bce0630ff7d","GetRightDocumentText()"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85098","0x4E1866F3 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_24a7cb1bd49e4021b5d8fa5493d816ca","window.chrome.webview.postMessage(editor.getValue())"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85206","0x65E7B2B5 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0a3e5af7839d43a19884f927a9769d0e","GoToNextDiffLine()"
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85246","0x11B853D2 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_39a59c8c3fda4dbdaaf2213c010b00a8",""","""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85246","0x622ECE5C ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_41a03ba455a9468b9050278ae77448e1",""","""
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85256","0x13FD0A62 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a7cc82b779404332a260d01290ecb801","SetLeftEditorText("
"PvfCode\Controls\VisualCodeEditors\VsCodeEditor.cs","85296","0x704F761F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c4f70e4f04fd48b4b9edaf9a9b8fdeae","SetRightEditorText("
"PvfCode\Converts\Batch\ConverterBatchSourceComboxItem.cs","62988","0x201B3D4 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_582a7f02cd3044949cbbc8d81e970cdb","BatchOperationView_Source_AllFiles"
"PvfCode\Converts\Batch\ConverterBatchSourceComboxItem.cs","62988","0x19F992CD ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_afceaa2a86c14a5c9cf1f8f0fdd0f590","BatchOperationView_Source_AllFiles"
"PvfCode\Converts\Batch\ConverterBatchSourceComboxItem.cs","63060","0x21876FFA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a6871abdbd314ec9bd2de23164bed82c","BatchOperationView_Source_SelectedFiles"
"PvfCode\Converts\Batch\ConverterBatchSourceComboxItem.cs","63060","0x13FCB13E ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_a7cc82b779404332a260d01290ecb801","BatchOperationView_Source_SelectedFiles"
"PvfCode\Converts\ConverterUrlToImageSource.cs","34752","0x417D66C ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_8fd2865c456d4936bd87c4a63c3e7ba1","http://"
"PvfCode\Converts\ConverterUrlToImageSource.cs","34770","0x704EBCFD ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_c4f70e4f04fd48b4b9edaf9a9b8fdeae","https://"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61692","0x659EAE61 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0cdaa8b4a2df45ea8b368477e0c569ba","无红字"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61702","0x5FF218A7 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_558c76f87bdc4d51a68101d12bccb609","体力"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61710","0x4BA043CA ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_d6a39a5ddb584a4d998858fb4ceeb027","精神"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61718","0x47B9ECF3 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_0bd286ac068745bfb29b92d10b515130","力量"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61726","0xB8BDC8F ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_e066a82cd08141c08d4817f20a7d29f3","智力"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61734","-1499773451 ^ -1533349621 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_582a7f02cd3044949cbbc8d81e970cdb","Amplify_option_Type_Normal"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61790","0xB1DD7E6 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_df89dfc2a96347ad9471b517744dea02","Amplify_option_Type_Fatigue"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61848","0x7C0FEF7A ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_2bc1918cd21d40e9b73926d6c2cbc512","Amplify_option_Type_Spirit"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61904","0x2E4BE4AB ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_3f6f6322abdc4634a39525b5eb1c92fd","Amplify_option_Type_Strength"
"PvfCode\Converts\GMTool\ConverterAmplify_optionStyle.cs","61964","0x3D9B2215 ^ _003CModule_003E_007Be69553f9_002Deb39_002D49cd_002D9d77_002Da4ee304d94f7_007D.m_7b86004a82fb42ee97ea7d5e58574563.m_825859c4ee504b91a6a1d6e7fabf4f01","Amplify_option_Type_Intelligence"
